,Unnamed: 0,HOUSEID,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME
12598,95256,40345396,HOME_OWN,6.0,2.0,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,2,8,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,>60,3,1,Not Sure,non-work
12599,95267,40345571,HOME_OWN,4.0,1.0,,-9,-9,-9,3.0,,,,,1,6,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
12600,95275,40345658,HOME_OWN,11.0,5.0,Never,5,5,4,4.0,4.0,4.0,4.0,4.0,1,13,0.5,0.0,0.5,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,5,<0.5,10 - 15 miles,20 - 30
12601,95276,40345662,HOME_RENT,6.0,1.0,Rarely,4,4,5,3.0,2.0,2.0,3.0,3.0,1,11,1.0,0.0,0.5,2,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,50 - 60,4,0,<=5 miles,10 - 20
12602,95277,40345675,HOME_OWN,10.0,2.0,Never,5,5,5,1.0,1.0,5.0,5.0,5.0,1,6,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,>60,5,0.5,10 - 15 miles,20 - 30
12603,95290,40345765,HOME_OWN,8.0,4.0,Never,4,4,4,4.0,2.0,5.0,5.0,4.0,1,11,0.5,0.5,0.5,3,2,4,6,23,Daily,0.5,>0.5,>0.5,>0.5,2,1,30 - 40,5,0,>15 miles,20 - 30
12604,95297,40345908,HOME_RENT,6.0,4.0,Never,4,4,4,4.0,4.0,4.0,4.0,4.0,1,4,0.5,0.5,0.5,3,1,1,2,21,Daily,0.5,>0.5,>0.5,>0.5,2,1,<=30,4,0.5,5-10 miles,10 - 20
12605,95301,40346007,HOME_RENT,6.0,4.0,Rarely,4,4,4,1.0,2.0,5.0,5.0,3.0,2,5,1.0,0.0,1.0,1,1,2,6,21,Daily,1.0,1,1,0,1,1,50 - 60,3,1,>15 miles,>30
12606,95303,40346012,HOME_OWN,6.0,5.0,Never,5,5,5,4.0,2.0,4.0,4.0,4.0,1,6,0.5,0.5,0.5,4,2,4,6,24,Daily,0.5,>0.5,>0.5,>0.5,>2,1,30 - 40,5,<0.5,>15 miles,20 - 30
12607,95313,40346114,HOME_OWN,6.0,,,-9,-9,-9,2.0,3.0,4.0,4.0,4.0,1,7,1.0,0.0,0.0,10,2,4,6,22,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12608,95318,40346231,HOME_OWN,6.0,4.0,Never,5,5,5,1.0,2.0,3.0,3.0,3.0,1,6,1.0,0.0,0.0,10,2,2,6,23,Daily,0.5,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12609,95322,40346284,HOME_OWN,10.0,2.0,Never,4,5,4,2.0,3.0,4.0,5.0,4.0,1,8,0.5,0.0,0.25,6,1,1,5,21,Daily,0.5,<0.5,>0.5,0,>2,1,30 - 40,4,<0.5,>15 miles,>30
12610,95325,40346386,HOME_OWN,7.0,4.0,Never,5,5,5,3.0,3.0,4.0,4.0,4.0,1,6,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
12611,95327,40346410,HOME_OWN,2.0,5.0,Never,5,5,5,2.0,2.0,4.0,4.0,4.0,1,12,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
12612,95328,40346412,HOME_OWN,8.0,3.0,Rarely,5,5,4,4.0,2.0,4.0,2.0,3.0,1,12,1.0,0.0,0.5,10,2,4,6,24,Daily,1.0,>0.5,1,0,2,1,50 - 60,4,0.5,10 - 15 miles,20 - 30
12613,95337,40346548,HOME_OWN,6.0,,Never,5,5,5,1.0,1.0,4.0,4.0,4.0,1,7,1.0,0.0,0.5,10,2,4,6,22,Never,1.0,>0.5,1,0,2,1,>60,2,0.5,5-10 miles,10 - 20
12614,95338,40346550,HOME_RENT,1.0,2.0,Never,4,2,3,4.0,2.0,2.0,3.0,2.0,2,0,1.0,0.0,0.0,1,2,1,1,23,Daily,1.0,0,1,0,1,1,<=30,4,non-work,Not Sure,non-work
12615,95363,40346832,HOME_RENT,1.0,2.0,Rarely,5,5,5,3.0,3.0,4.0,4.0,5.0,1,4,1.0,0.0,0.5,2,2,1,2,23,Daily,1.0,>0.5,1,0,2,1,<=30,5,0,5-10 miles,20 - 30
12616,95365,40346941,HOME_OWN,7.0,5.0,Never,5,4,5,4.0,4.0,4.0,4.0,4.0,1,8,1.0,0.0,0.0,10,2,1,2,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12617,95369,40347010,HOME_RENT,6.0,5.0,Never,5,5,5,4.0,4.0,3.0,3.0,3.0,1,0,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,30 - 40,3,0.5,>15 miles,>30
12618,95380,40347148,HOME_OWN,7.0,5.0,Rarely,5,5,5,5.0,3.0,5.0,5.0,5.0,1,10,0.6,0.0,0.6,6,2,2,6,24,Daily,0.6,>0.5,>0.5,0,>2,1,<=30,3,<0.5,>15 miles,10 - 20
12619,95384,40347226,HOME_OWN,7.0,,,-9,3,-9,1.0,2.0,4.0,4.0,2.0,1,7,1.0,0.0,0.6666666666666666,8,2,4,6,23,Daily,1.0,>0.5,1,0,>2,1,40 - 50,3,>0.5,5-10 miles,10 - 20
12620,95385,40347228,HOME_OWN,8.0,1.0,Rarely,4,4,4,3.0,3.0,3.0,3.0,2.0,1,7,0.5,0.0,0.5,7,2,4,6,23,Daily,0.5,>0.5,>0.5,0,2,1,40 - 50,4,0.5,5-10 miles,20 - 30
12621,95390,40347252,HOME_OWN,8.0,2.0,Never,4,5,4,3.0,2.0,4.0,4.0,4.0,1,5,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,1,1,5,21,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,30 - 40,5,<0.5,>15 miles,>30
12622,95392,40347292,HOME_OWN,5.0,3.0,Never,5,5,5,2.0,1.0,3.0,3.0,3.0,1,2,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,50 - 60,4,non-work,Not Sure,non-work
12623,95418,40347637,HOME_OWN,6.0,2.0,Never,5,5,5,3.0,3.0,4.0,4.0,3.0,2,6,1.0,0.0,1.0,1,1,1,2,21,Daily,1.0,1,1,0,1,1,50 - 60,3,1,<=5 miles,10 - 20
12624,95430,40347727,HOME_OWN,7.0,4.0,Never,5,5,5,3.0,3.0,3.0,5.0,5.0,1,4,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,50 - 60,2,1,>15 miles,>30
12625,95457,40348006,HOME_OWN,5.0,5.0,Rarely,5,1,4,1.0,1.0,4.0,4.0,4.0,1,6,1.0,0.0,0.5,10,1,1,2,21,Daily,1.0,>0.5,1,0,2,1,>60,5,0,>15 miles,>30
12626,95458,40348024,HOME_OWN,,5.0,Never,5,5,5,3.0,2.0,4.0,4.0,4.0,1,0,1.0,0.0,1.0,10,2,1,1,23,Daily,1.0,1,1,0,2,1,>60,4,0,<=5 miles,<=10
12627,95462,40348064,HOME_OWN,8.0,4.0,Rarely,5,5,4,1.0,2.0,3.0,3.0,3.0,1,18,0.4,0.2,0.4,4,2,4,6,24,Daily,0.4,<0.5,<0.5,<0.5,>2,1,<=30,3,<0.5,<=5 miles,<=10
12628,95481,40348286,HOME_OWN,6.0,5.0,Never,5,4,4,1.0,2.0,3.0,3.0,3.0,1,10,0.5,0.25,0.25,4,1,1,1,21,Daily,0.5,<0.5,>0.5,<0.5,>2,1,<=30,4,<0.5,>15 miles,>30
12629,95501,40348534,HOME_OWN,1.0,2.0,Never,5,5,5,3.0,3.0,4.0,5.0,5.0,2,2,1.0,0.0,0.0,9,2,4,6,24,Never,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12630,95505,40348572,HOME_OWN,11.0,3.0,,4,-9,4,4.0,4.0,4.0,4.0,4.0,1,10,1.0,0.0,1.0,2,2,1,2,23,Daily,1.0,1,1,0,2,1,40 - 50,5,1,5-10 miles,10 - 20
12631,95507,40348588,HOME_OWN,6.0,5.0,,5,5,5,2.0,2.0,5.0,5.0,5.0,1,5,0.3333333333333333,0.0,0.3333333333333333,5,2,4,6,24,Daily,0.6666666666666666,<0.5,<0.5,0,>2,1,<=30,2,<0.5,10 - 15 miles,10 - 20
12632,95521,40348756,HOME_OWN,10.0,3.0,Rarely,4,5,4,4.0,3.0,4.0,4.0,4.0,1,4,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,50 - 60,5,1,>15 miles,20 - 30
12633,95532,40348844,HOME_OWN,8.0,2.0,Never,5,5,4,2.0,3.0,2.0,5.0,2.0,1,12,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,50 - 60,3,0,<=5 miles,10 - 20
12634,95561,40349178,HOME_OWN,4.0,2.0,Rarely,5,5,5,1.0,3.0,2.0,2.0,3.0,2,10,1.0,0.0,0.0,9,2,1,1,23,Rarely,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12635,95567,40349210,HOME_RENT,7.0,1.0,Never,5,3,5,2.0,2.0,1.0,4.0,3.0,1,7,1.0,0.0,0.5,2,2,2,6,24,Daily,1.0,>0.5,1,0,2,1,30 - 40,4,0.5,<=5 miles,<=10
12636,95571,40349277,HOME_OWN,10.0,4.0,Never,5,4,4,3.0,3.0,3.0,3.0,3.0,2,7,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,1,50 - 60,4,non-work,Not Sure,non-work
12637,95600,40349749,HOME_OWN,3.0,2.0,Never,4,4,5,3.0,2.0,2.0,5.0,2.0,1,30,0.8,0.0,0.6,6,2,1,3,22,Daily,0.6,>0.5,>0.5,0,>2,1,40 - 50,3,<0.5,<=5 miles,10 - 20
12638,95601,40349760,HOME_OWN,5.0,1.0,Never,5,5,5,4.0,4.0,4.0,5.0,5.0,2,0,1.0,0.0,0.0,9,2,1,1,23,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
12639,95607,40349815,HOME_OWN,2.0,1.0,Never,5,5,5,1.0,1.0,1.0,5.0,5.0,2,7,1.0,0.0,0.0,9,1,1,5,21,Never,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12640,95615,40349976,HOME_OWN,6.0,2.0,Never,5,1,5,4.0,3.0,4.0,4.0,2.0,1,5,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,<=30,4,1,<=5 miles,20 - 30
12641,95616,40350015,HOME_OWN,7.0,,,-9,-9,-9,5.0,5.0,5.0,5.0,5.0,1,4,1.0,0.0,0.5,10,2,4,6,23,Daily,1.0,>0.5,1,0,2,1,>60,5,0,Not Sure,non-work
12642,95632,40350200,HOME_OWN,5.0,3.0,Rarely,5,4,-9,2.0,2.0,3.0,3.0,4.0,2,8,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,1,50 - 60,3,non-work,Not Sure,non-work
12643,95640,40350311,HOME_OWN,8.0,5.0,Never,5,5,5,5.0,4.0,5.0,5.0,5.0,1,18,1.0,0.0,0.3333333333333333,10,2,4,6,23,Daily,1.0,<0.5,1,0,>2,1,>60,4,<0.5,>15 miles,20 - 30
12644,95641,40350322,HOME_OWN,7.0,3.0,Never,4,4,4,3.0,3.0,4.0,4.0,2.0,1,0,1.0,0.0,0.5,10,1,4,6,21,Daily,1.0,>0.5,1,0,2,1,>60,5,0,5-10 miles,<=10
12645,95643,40350333,HOME_OWN,4.0,5.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,1,4,1.0,0.0,0.5,2,2,4,6,23,Daily,1.0,>0.5,1,0,2,1,50 - 60,3,0.5,Not Sure,non-work
12646,95649,40350412,HOME_OWN,6.0,4.0,Never,4,5,5,3.0,2.0,5.0,5.0,5.0,1,2,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,<=30,5,0.5,>15 miles,>30
12647,95657,40350540,HOME_RENT,8.0,1.0,Rarely,5,4,5,5.0,5.0,5.0,5.0,5.0,1,4,1.0,0.0,1.0,2,2,1,3,23,Daily,1.0,1,1,0,2,1,30 - 40,5,1,<=5 miles,<=10
12648,95668,40350622,HOME_OWN,7.0,3.0,Never,5,5,5,2.0,2.0,3.0,5.0,5.0,1,10,1.0,0.0,0.5,10,2,4,6,22,Daily,1.0,>0.5,1,0,2,1,>60,3,0.5,<=5 miles,<=10
12649,95675,40350754,HOME_OWN,9.0,3.0,Rarely,4,5,4,3.0,4.0,4.0,4.0,4.0,1,10,1.0,0.0,1.0,2,2,4,6,22,Daily,1.0,1,1,0,2,1,50 - 60,5,0.5,Not Sure,non-work
12650,95683,40350816,HOME_OWN,3.0,5.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,2,0,1.0,0.0,0.0,9,2,4,6,23,Never,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12651,95688,40350871,HOME_OWN,4.0,4.0,Never,5,5,5,1.0,1.0,3.0,3.0,3.0,1,0,1.0,0.0,0.5,2,2,4,6,23,Never,1.0,>0.5,1,0,2,1,50 - 60,2,0.5,>15 miles,20 - 30
12652,95691,40350889,HOME_OWN,9.0,,,-9,-9,-9,3.0,4.0,,,,1,4,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,>60,5,0.5,5-10 miles,10 - 20
12653,95697,40350944,HOME_RENT,6.0,1.0,Never,5,3,1,5.0,3.0,2.0,3.0,2.0,1,6,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,<=30,4,1,5-10 miles,20 - 30
12654,95699,40350959,HOME_OWN,3.0,2.0,Rarely,5,5,5,4.0,3.0,5.0,5.0,5.0,1,7,1.0,0.0,0.5,10,2,1,2,23,Daily,1.0,>0.5,1,0,2,1,50 - 60,4,0.5,<=5 miles,10 - 20
12655,95719,40351198,HOME_OWN,3.0,3.0,Rarely,5,5,5,1.0,2.0,3.0,3.0,3.0,2,3,1.0,0.0,0.0,1,2,4,6,24,Daily,1.0,0,1,0,1,1,50 - 60,3,non-work,Not Sure,non-work
12656,95733,40351376,HOME_OWN,5.0,5.0,Rarely,5,5,5,1.0,1.0,4.0,4.0,5.0,1,8,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12657,95735,40351415,HOME_OWN,5.0,1.0,,-9,-9,4,2.0,2.0,,,,1,18,1.0,0.0,0.5,10,2,1,2,23,Daily,0.5,>0.5,1,0,2,1,>60,4,0,<=5 miles,<=10
12658,95738,40351462,HOME_OWN,8.0,5.0,Never,5,5,5,5.0,5.0,5.0,5.0,5.0,1,10,1.0,0.0,1.0,10,2,4,6,23,Daily,1.0,1,1,0,2,1,>60,5,0,<=5 miles,<=10
12659,95740,40351509,HOME_OWN,8.0,1.0,Never,4,4,5,4.0,4.0,3.0,5.0,4.0,1,14,1.0,0.0,0.5,10,2,1,3,23,Daily,0.75,>0.5,1,0,>2,1,50 - 60,4,<0.5,10 - 15 miles,>30
12660,95756,40351713,HOME_OWN,4.0,2.0,Never,5,5,5,3.0,4.0,5.0,5.0,5.0,2,8,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12661,95770,40351951,HOME_RENT,2.0,1.0,Never,5,5,5,1.0,2.0,1.0,3.0,3.0,1,0,1.0,0.0,0.0,10,2,2,6,24,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
12662,95774,40352013,HOME_OWN,10.0,3.0,Never,4,5,5,2.0,2.0,4.0,5.0,5.0,1,18,0.4,0.0,0.4,6,1,1,5,21,Daily,0.4,<0.5,<0.5,0,>2,1,<=30,5,<0.5,>15 miles,>30
12663,95780,40352071,HOME_OWN,11.0,5.0,Never,5,5,5,3.0,4.0,5.0,5.0,5.0,1,4,1.0,0.0,1.0,2,2,4,6,24,Daily,1.0,1,1,0,2,1,>60,4,1,>15 miles,10 - 20
12664,95787,40352172,HOME_RENT,3.0,4.0,,-9,-9,-9,1.0,1.0,2.0,,3.0,2,14,1.0,0.0,0.0,1,1,1,5,21,Daily,1.0,0,1,0,1,1,50 - 60,2,non-work,Not Sure,non-work
12665,95798,40352311,HOME_OWN,5.0,5.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,1,0,1.0,0.0,0.75,8,2,4,6,23,Daily,0.75,>0.5,1,0,>2,1,30 - 40,4,0,5-10 miles,10 - 20
12666,95809,40352510,HOME_OWN,6.0,1.0,Never,5,4,5,5.0,5.0,5.0,5.0,5.0,1,13,1.0,0.0,1.0,10,1,4,6,21,Daily,1.0,1,1,0,2,1,>60,5,0.5,<=5 miles,10 - 20
12667,95828,40352742,HOME_OWN,5.0,4.0,Never,4,2,5,2.0,2.0,5.0,5.0,4.0,1,0,1.0,0.0,0.0,10,1,1,5,21,Daily,0.0,0,1,0,2,0,>60,2,non-work,Not Sure,non-work
12668,95845,40352940,HOME_OWN,6.0,1.0,Never,4,4,3,3.0,2.0,4.0,5.0,4.0,2,2,1.0,0.0,1.0,9,1,1,5,21,Daily,1.0,1,1,0,1,1,>60,4,0,<=5 miles,<=10
12669,95848,40352951,HOME_OWN,6.0,5.0,Never,5,5,5,3.0,3.0,3.0,3.0,3.0,1,21,1.0,0.0,0.0,10,2,4,6,23,Rarely,0.5,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12670,95850,40353019,HOME_OWN,6.0,4.0,Never,4,5,5,3.0,3.0,4.0,3.0,3.0,2,0,1.0,0.0,0.0,9,2,1,2,23,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12671,95854,40353043,HOME_OWN,11.0,3.0,Rarely,2,5,1,4.0,2.0,2.0,4.0,1.0,1,5,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,30 - 40,5,0.5,<=5 miles,20 - 30
12672,95867,40353210,HOME_OWN,8.0,5.0,Never,5,5,5,4.0,2.0,5.0,5.0,5.0,1,29,0.5,0.0,0.5,6,2,4,6,24,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,4,0.5,>15 miles,>30
12673,95881,40353366,HOME_OWN,7.0,4.0,Never,5,5,5,4.0,2.0,4.0,4.0,4.0,1,8,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,>2,1,40 - 50,4,0.5,5-10 miles,10 - 20
12674,95909,40353790,HOME_RENT,3.0,1.0,Never,4,4,5,3.0,2.0,2.0,5.0,2.0,2,1,1.0,0.0,0.0,9,2,2,6,23,Never,0.0,0,1,0,1,0,>60,2,non-work,Not Sure,non-work
12675,95921,40353991,HOME_OWN,5.0,3.0,Rarely,5,5,5,2.0,2.0,3.0,3.0,4.0,1,15,0.3333333333333333,0.1666666666666666,0.1666666666666666,4,2,4,6,24,Daily,0.3333333333333333,<0.5,<0.5,<0.5,>2,1,<=30,3,<0.5,>15 miles,20 - 30
12676,95926,40354028,HOME_OWN,1.0,4.0,Never,5,5,5,1.0,1.0,5.0,5.0,5.0,1,4,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,50 - 60,5,1,Not Sure,non-work
12677,95928,40354044,HOME_RENT,2.0,5.0,Never,5,5,5,2.0,4.0,5.0,5.0,5.0,2,2,1.0,0.0,0.0,1,2,2,6,24,Daily,1.0,0,1,0,1,1,30 - 40,3,non-work,Not Sure,non-work
12678,95938,40354115,HOME_OWN,6.0,4.0,Never,5,5,5,3.0,3.0,4.0,4.0,4.0,1,14,1.0,0.0,0.5,2,2,1,2,23,Daily,1.0,>0.5,1,0,2,1,>60,2,0,<=5 miles,<=10
12679,95951,40354257,HOME_OWN,8.0,3.0,Never,5,5,5,2.0,3.0,3.0,5.0,5.0,1,5,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12680,95953,40354282,HOME_RENT,9.0,2.0,Never,5,5,5,5.0,2.0,5.0,5.0,5.0,2,7,1.0,0.0,0.0,9,2,1,3,22,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
12681,95961,40354328,HOME_OWN,3.0,,,3,-9,-9,2.0,,,,,1,4,1.0,0.0,0.0,10,2,4,6,23,,0.5,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12682,95980,40354581,HOME_OWN,7.0,,,-9,-9,-9,1.0,,,,,1,6,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,50 - 60,2,1,10 - 15 miles,10 - 20
12683,95994,40354769,HOME_OWN,6.0,4.0,Never,4,5,2,4.0,3.0,4.0,4.0,2.0,1,4,0.5,0.5,0.5,4,1,1,5,21,Daily,0.5,>0.5,>0.5,>0.5,>2,1,30 - 40,5,0.5,5-10 miles,20 - 30
12684,96012,40354942,HOME_OWN,,,Rarely,-9,-9,-9,2.0,2.0,,,,2,0,1.0,0.0,0.0,9,1,1,5,21,Rarely,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12685,96026,40355078,HOME_OWN,5.0,2.0,Never,5,5,5,3.0,4.0,4.0,5.0,5.0,1,11,1.0,0.0,0.25,10,2,1,1,23,Daily,0.5,<0.5,1,0,>2,1,40 - 50,3,<0.5,<=5 miles,10 - 20
12686,96047,40355392,HOME_OWN,5.0,2.0,Never,4,4,4,2.0,2.0,3.0,3.0,3.0,2,3,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,30 - 40,3,1,>15 miles,20 - 30
12687,96053,40355501,HOME_OWN,4.0,1.0,,5,5,5,2.0,2.0,2.0,4.0,4.0,1,3,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
12688,96070,40355685,HOME_OWN,11.0,1.0,Rarely,5,4,4,2.0,2.0,2.0,2.0,2.0,2,5,1.0,0.0,1.0,1,2,1,2,23,Daily,1.0,1,1,0,1,1,>60,5,1,<=5 miles,>30
12689,96082,40355849,HOME_OWN,3.0,2.0,Never,5,1,5,3.0,4.0,2.0,3.0,3.0,1,2,0.75,0.0,0.5,6,2,1,3,22,Daily,0.25,>0.5,>0.5,0,>2,1,30 - 40,4,0.5,5-10 miles,<=10
12690,96086,40355929,HOME_OWN,9.0,4.0,Rarely,5,5,5,4.0,4.0,5.0,5.0,5.0,1,20,0.6666666666666666,0.0,0.6666666666666666,6,2,1,1,23,Daily,0.6666666666666666,>0.5,>0.5,0,>2,1,<=30,5,>0.5,<=5 miles,<=10
12691,96089,40355959,HOME_OWN,7.0,5.0,Rarely,5,5,5,1.0,2.0,4.0,3.0,4.0,1,6,1.0,0.0,1.0,2,2,1,3,22,Daily,1.0,1,1,0,2,1,50 - 60,5,1,5-10 miles,10 - 20
12692,96091,40355966,HOME_OWN,4.0,,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,2,2,1.0,0.0,0.0,9,2,4,6,23,Never,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12693,96096,40356017,HOME_OWN,7.0,4.0,Never,5,4,5,2.0,4.0,5.0,5.0,5.0,1,9,1.0,0.0,0.3333333333333333,8,2,4,6,24,Daily,1.0,<0.5,1,0,>2,1,40 - 50,4,non-work,Not Sure,non-work
12694,96098,40356031,HOME_OWN,3.0,5.0,Never,5,5,5,3.0,4.0,5.0,5.0,5.0,1,8,1.0,0.0,0.5,10,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,>60,5,non-work,Not Sure,non-work
12695,96101,40356079,HOME_OWN,8.0,4.0,Rarely,5,5,4,2.0,2.0,3.0,3.0,3.0,1,4,1.0,0.0,1.0,8,1,1,5,21,Daily,1.0,1,1,0,>2,1,40 - 50,4,1,>15 miles,>30
12696,96105,40356105,HOME_OWN,11.0,4.0,Never,4,5,4,4.0,4.0,4.0,4.0,1.0,1,0,0.75,0.0,0.25,8,1,4,6,21,Daily,0.75,<0.5,>0.5,0,>2,1,50 - 60,4,<0.5,Not Sure,non-work
12697,96111,40356154,HOME_OWN,4.0,,,-9,-9,-9,2.0,2.0,,,,2,0,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12698,96113,40356182,HOME_OWN,8.0,5.0,Never,4,5,5,5.0,4.0,5.0,5.0,5.0,1,7,1.0,0.0,0.5,10,2,1,1,23,Daily,0.5,>0.5,1,0,2,1,50 - 60,4,0.5,5-10 miles,10 - 20
12699,96124,40356304,HOME_OWN,9.0,2.0,Rarely,4,4,4,2.0,3.0,4.0,4.0,4.0,2,2,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,50 - 60,5,1,>15 miles,20 - 30
12700,96144,40356648,HOME_OWN,8.0,,,-9,-9,-9,2.0,,,,,1,8,1.0,0.0,0.0,10,2,4,6,23,Rarely,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12701,96151,40356775,HOME_OWN,3.0,5.0,Never,5,5,5,2.0,2.0,3.0,3.0,3.0,2,5,1.0,0.0,1.0,1,2,1,3,22,Daily,1.0,1,1,0,1,1,>60,3,0,Not Sure,non-work
12702,96165,40356985,HOME_OWN,9.0,1.0,Never,5,5,5,3.0,2.0,5.0,5.0,3.0,2,2,1.0,0.0,1.0,1,2,4,6,24,Daily,1.0,1,1,0,1,1,50 - 60,5,1,>15 miles,10 - 20
12703,96173,40357108,HOME_RENT,3.0,3.0,Never,5,5,5,3.0,3.0,4.0,5.0,5.0,2,0,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12704,96178,40357206,HOME_OWN,6.0,4.0,Rarely,5,5,5,2.0,2.0,4.0,4.0,5.0,1,8,1.0,0.0,1.0,2,2,4,6,24,Daily,1.0,1,1,0,2,1,40 - 50,2,1,>15 miles,>30
12705,96179,40357212,HOME_RENT,3.0,5.0,Never,5,5,5,2.0,2.0,3.0,4.0,4.0,1,2,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
12706,96189,40357450,HOME_OWN,10.0,1.0,Rarely,3,5,3,3.0,1.0,1.0,3.0,4.0,1,4,0.5,0.5,0.5,4,1,1,5,21,Daily,0.5,>0.5,>0.5,>0.5,>2,1,30 - 40,4,0.5,>15 miles,>30
12707,96194,40357598,HOME_OWN,7.0,4.0,Never,5,1,1,4.0,2.0,4.0,4.0,1.0,1,12,1.0,0.0,0.6666666666666666,8,1,1,5,21,Daily,0.6666666666666666,>0.5,1,0,>2,1,30 - 40,4,<0.5,<=5 miles,>30
12708,96196,40357607,HOME_OWN,8.0,5.0,Never,5,5,5,1.0,2.0,5.0,5.0,5.0,1,7,0.75,0.0,0.75,6,2,4,6,23,Daily,0.75,>0.5,>0.5,0,>2,1,<=30,5,0.5,<=5 miles,<=10
