,HOUSEID,HHFAMINC,WALK,TAXI,BUS,TRAIN,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,WRKCOUNT,LIF_CYC,URBAN,URBANSIZE,DRVRCNTPROP,HIGH_EDUC,HOMEOWN,WRKCOUNT_ratio,HHSIZE_cleaned,FT_ratio,AVG_WORK_DIST,one_job,flexible_work,HIGH_EDUC,URBANSIZE,URBAN,LIF_CYC,HHRELATD,PTRANS,BIKE2SAVE,WALK2SAVE,TRAIN,BUS,TAXI,WALK,HOMEOWN_HOME_OWN,HOMEOWN_HOME_RENT,WRKCOUNT_ratio_0,WRKCOUNT_ratio_1,WRKCOUNT_ratio_<0.5,WRKCOUNT_ratio_>0.5,HHSIZE_cleaned_1,HHSIZE_cleaned_2,HHSIZE_cleaned_>2,FT_ratio_0,FT_ratio_0.5,FT_ratio_1,FT_ratio_<0.5,FT_ratio_>0.5,FT_ratio_non-work,AVG_WORK_DIST_10 - 15 miles,AVG_WORK_DIST_5-10 miles,AVG_WORK_DIST_<=5 miles,AVG_WORK_DIST_>15 miles,AVG_WORK_DIST_Not Sure,one_job_0,one_job_0.5,one_job_1,one_job_<0.5,one_job_>0.5,one_job_non-work,flexible_work_0,flexible_work_0.5,flexible_work_1,flexible_work_<0.5,flexible_work_non-work
889,30055782,6.0,5.0,5,5,5,5.0,5.0,5.0,1,0.6666666666666666,4,1,1,0.6666666666666666,4.0,HOME_OWN,>0.5,>2,<0.5,<=5 miles,0,<0.5,4.0,1,1,4,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
890,30055788,5.0,4.0,5,4,4,4.0,5.0,2.0,2,1.0,1,4,6,1.0,5.0,HOME_OWN,1,1,0,<=5 miles,1,0,5.0,6,4,1,2,2.0,5.0,4.0,4,4,5,4.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
891,30055839,8.0,4.0,5,5,5,3.0,3.0,3.0,2,1.0,1,4,6,1.0,3.0,HOME_OWN,1,1,1,Not Sure,1,0,3.0,6,4,1,2,3.0,3.0,3.0,5,5,5,4.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
892,30056140,7.0,2.0,4,5,5,2.0,2.0,4.0,1,0.0,10,1,3,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,3,1,10,1,4.0,2.0,2.0,5,5,4,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
893,30056156,6.0,5.0,5,5,5,4.0,4.0,5.0,1,0.0,10,4,6,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,6,4,10,1,5.0,4.0,4.0,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
894,30056166,6.0,,-9,-9,-9,5.0,5.0,5.0,1,1.0,10,1,1,1.0,2.0,HOME_OWN,1,2,0,>15 miles,1,0.5,2.0,1,1,10,1,5.0,5.0,5.0,-9,-9,-9,,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
895,30056234,2.0,3.0,3,5,5,3.0,3.0,3.0,2,0.0,9,4,6,0.0,2.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,3.0,3.0,3.0,5,5,3,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
896,30056406,6.0,2.0,5,5,4,2.0,2.0,2.0,1,0.5,7,2,6,0.5,3.0,HOME_RENT,>0.5,2,0.5,>15 miles,0,0.5,3.0,6,2,7,1,2.0,2.0,2.0,4,5,5,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
897,30056422,6.0,4.0,5,4,5,3.0,3.0,3.0,1,0.6666666666666666,8,4,6,1.0,3.0,HOME_OWN,>0.5,>2,<0.5,5-10 miles,>0.5,<0.5,3.0,6,4,8,1,3.0,3.0,3.0,5,4,5,4.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
898,30056466,4.0,3.0,3,5,5,3.0,3.0,3.0,1,0.6666666666666666,8,2,6,1.0,2.0,HOME_OWN,>0.5,>2,0,>15 miles,>0.5,<0.5,2.0,6,2,8,1,3.0,3.0,3.0,5,5,3,3.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
899,30056582,2.0,1.0,5,5,5,2.0,4.0,4.0,2,0.0,9,1,1,1.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,1,1,9,2,4.0,4.0,2.0,5,5,5,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
900,30056595,4.0,4.0,5,5,5,5.0,5.0,5.0,2,0.0,9,4,6,1.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,5.0,5.0,5.0,5,5,5,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
901,30056690,7.0,1.0,3,4,3,4.0,4.0,4.0,1,0.6666666666666666,6,1,5,0.6666666666666666,5.0,HOME_OWN,>0.5,>2,<0.5,>15 miles,>0.5,<0.5,5.0,5,1,6,1,4.0,4.0,4.0,3,4,3,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
902,30056698,4.0,2.0,4,5,4,5.0,5.0,5.0,2,0.0,9,1,3,1.0,4.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,4.0,3,1,9,2,5.0,5.0,5.0,4,5,4,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
903,30056714,,5.0,5,5,5,4.0,4.0,4.0,1,0.0,10,1,3,0.5,4.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,4.0,3,1,10,1,4.0,4.0,4.0,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
904,30056910,9.0,5.0,5,5,5,4.0,4.0,5.0,1,0.5,2,4,6,1.0,5.0,HOME_OWN,>0.5,2,0.5,>15 miles,0.5,0,5.0,6,4,2,1,5.0,4.0,4.0,5,5,5,5.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
905,30056927,3.0,5.0,5,5,5,5.0,5.0,5.0,1,0.5,2,1,1,0.5,3.0,HOME_OWN,>0.5,2,0,<=5 miles,0.5,0.5,3.0,1,1,2,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
906,30056950,7.0,1.0,5,5,5,2.0,4.0,4.0,1,1.0,2,4,6,1.0,3.0,HOME_OWN,1,2,1,>15 miles,0.5,0,3.0,6,4,2,1,4.0,4.0,2.0,5,5,5,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
907,30057017,6.0,2.0,5,5,5,3.0,4.0,4.0,2,1.0,1,1,3,1.0,5.0,HOME_RENT,1,1,1,5-10 miles,1,0,5.0,3,1,1,2,4.0,4.0,3.0,5,5,5,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
908,30057038,8.0,3.0,5,4,5,4.0,4.0,3.0,1,0.0,10,1,5,1.0,2.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,2.0,5,1,10,1,3.0,4.0,4.0,5,4,5,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
909,30057106,1.0,1.0,3,3,5,4.0,3.0,3.0,2,0.0,1,2,6,1.0,3.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,3.0,6,2,1,2,3.0,3.0,4.0,5,3,3,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
910,30057130,4.0,2.0,5,5,5,5.0,5.0,5.0,1,0.0,10,4,6,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,4,10,1,5.0,5.0,5.0,5,5,5,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
911,30057155,5.0,2.0,4,4,4,4.0,4.0,4.0,2,1.0,1,1,3,1.0,5.0,HOME_RENT,1,1,1,<=5 miles,1,1,5.0,3,1,1,2,4.0,4.0,4.0,4,4,4,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
912,30057226,6.0,2.0,5,5,4,4.0,5.0,5.0,1,0.5,10,1,3,1.0,2.0,HOME_OWN,>0.5,2,0.5,5-10 miles,0.5,0.5,2.0,3,1,10,1,5.0,5.0,4.0,4,5,5,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
913,30057333,7.0,5.0,5,5,5,3.0,3.0,5.0,1,0.3333333333333333,10,4,6,1.0,3.0,HOME_OWN,<0.5,>2,<0.5,<=5 miles,<0.5,0,3.0,6,4,10,1,5.0,3.0,3.0,5,5,5,5.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
914,30057387,6.0,,4,4,3,4.0,5.0,2.0,2,1.0,1,1,5,1.0,5.0,HOME_RENT,1,1,non-work,Not Sure,non-work,non-work,5.0,5,1,1,2,2.0,5.0,4.0,3,4,4,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
915,30057389,6.0,1.0,5,5,5,,5.0,5.0,1,0.0,10,1,2,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,2,1,10,1,5.0,5.0,,5,5,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
916,30057530,3.0,1.0,2,2,2,1.0,5.0,1.0,1,0.0,10,1,5,0.0,2.0,HOME_RENT,0,2,non-work,Not Sure,non-work,non-work,2.0,5,1,10,1,1.0,5.0,1.0,2,2,2,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
917,30057535,4.0,5.0,5,4,3,5.0,5.0,2.0,1,0.5,2,1,5,0.5,5.0,HOME_OWN,>0.5,>2,0.5,5-10 miles,0.5,<0.5,5.0,5,1,2,1,2.0,5.0,5.0,3,4,5,5.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
918,30057687,11.0,5.0,4,5,4,4.0,4.0,4.0,1,0.5,10,1,3,1.0,5.0,HOME_OWN,>0.5,2,0.5,10 - 15 miles,0,0,5.0,3,1,10,1,4.0,4.0,4.0,4,5,4,5.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
919,30057837,8.0,4.0,5,4,4,4.0,4.0,5.0,1,0.0,10,2,6,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,6,2,10,1,5.0,4.0,4.0,4,4,5,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
920,30057910,6.0,2.0,5,5,5,2.0,5.0,3.0,1,0.5,10,1,5,1.0,4.0,HOME_OWN,>0.5,2,0.5,<=5 miles,0.5,0,4.0,5,1,10,1,3.0,5.0,2.0,5,5,5,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
921,30057980,10.0,1.0,4,4,4,5.0,5.0,5.0,1,0.6666666666666666,8,1,1,0.6666666666666666,5.0,HOME_OWN,>0.5,>2,<0.5,<=5 miles,>0.5,0,5.0,1,1,8,1,5.0,5.0,5.0,4,4,4,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
922,30058041,6.0,3.0,4,5,4,5.0,5.0,2.0,1,0.6666666666666666,6,1,3,0.6666666666666666,4.0,HOME_OWN,>0.5,>2,>0.5,5-10 miles,>0.5,<0.5,4.0,3,1,6,1,2.0,5.0,5.0,4,5,4,3.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
923,30058065,7.0,5.0,5,5,5,5.0,5.0,5.0,1,0.5,4,4,6,0.5,4.0,HOME_OWN,>0.5,>2,<0.5,>15 miles,<0.5,<0.5,4.0,6,4,4,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
924,30058148,7.0,4.0,5,4,4,3.0,3.0,3.0,1,1.0,2,1,3,1.0,3.0,HOME_OWN,1,2,0.5,5-10 miles,1,0,3.0,3,1,2,1,3.0,3.0,3.0,4,4,5,4.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
925,30058199,10.0,1.0,5,5,5,5.0,5.0,5.0,1,1.0,2,4,6,1.0,4.0,HOME_OWN,1,2,0.5,5-10 miles,0.5,0.5,4.0,6,4,2,1,5.0,5.0,5.0,5,5,5,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
926,30058221,6.0,1.0,5,5,4,2.0,2.0,4.0,1,0.4,6,1,2,0.4,5.0,HOME_OWN,<0.5,>2,<0.5,>15 miles,<0.5,<0.5,5.0,2,1,6,1,4.0,2.0,2.0,4,5,5,1.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
927,30058446,3.0,3.0,5,5,5,5.0,5.0,5.0,2,0.0,9,1,2,1.0,3.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,3.0,2,1,9,2,5.0,5.0,5.0,5,5,5,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
928,30058470,2.0,2.0,5,3,3,1.0,5.0,1.0,1,0.0,10,1,3,0.0,2.0,HOME_RENT,0,>2,non-work,Not Sure,non-work,non-work,2.0,3,1,10,1,1.0,5.0,1.0,3,3,5,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
929,30058654,11.0,1.0,5,5,3,4.0,4.0,4.0,1,0.5,6,4,6,0.5,4.0,HOME_OWN,>0.5,>2,0.5,>15 miles,0.5,0,4.0,6,4,6,1,4.0,4.0,4.0,3,5,5,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
930,30058762,5.0,4.0,5,5,5,5.0,5.0,5.0,2,1.0,1,1,3,1.0,2.0,HOME_OWN,1,1,1,<=5 miles,1,1,2.0,3,1,1,2,5.0,5.0,5.0,5,5,5,4.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
931,30058874,8.0,1.0,2,4,1,4.0,4.0,2.0,1,1.0,2,1,5,0.5,5.0,HOME_OWN,1,2,1,<=5 miles,1,0.5,5.0,5,1,2,1,2.0,4.0,4.0,1,4,2,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
932,30058885,,5.0,5,5,5,,5.0,5.0,1,0.0,10,1,5,0.5,4.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,4.0,5,1,10,1,5.0,5.0,,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
933,30059011,4.0,1.0,5,5,4,4.0,4.0,4.0,2,0.0,9,1,5,1.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,5,1,9,2,4.0,4.0,4.0,4,5,5,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
934,30059021,3.0,1.0,4,5,5,1.0,3.0,3.0,2,0.0,9,2,6,0.0,4.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,4.0,6,2,9,2,3.0,3.0,1.0,5,5,4,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
935,30059047,1.0,1.0,4,3,1,1.0,3.0,4.0,1,0.6666666666666666,7,1,5,0.0,3.0,HOME_RENT,>0.5,>2,<0.5,5-10 miles,>0.5,<0.5,3.0,5,1,7,1,4.0,3.0,1.0,1,3,4,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
936,30059053,3.0,3.0,5,5,5,4.0,5.0,5.0,2,0.0,9,4,6,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,6,4,9,2,5.0,5.0,4.0,5,5,5,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
937,30059058,7.0,1.0,5,4,4,5.0,5.0,5.0,2,0.0,9,1,5,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,5,1,9,2,5.0,5.0,5.0,4,4,5,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
938,30059077,5.0,5.0,5,5,5,5.0,5.0,5.0,1,0.0,10,4,6,1.0,2.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,2.0,6,4,10,1,5.0,5.0,5.0,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
939,30059105,10.0,1.0,5,5,5,1.0,4.0,5.0,1,0.5,10,2,6,1.0,5.0,HOME_OWN,>0.5,2,0.5,>15 miles,0.5,0.5,5.0,6,2,10,1,5.0,4.0,1.0,5,5,5,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
940,30059117,8.0,5.0,5,5,5,5.0,5.0,5.0,1,0.0,10,1,1,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,1,1,10,1,5.0,5.0,5.0,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
941,30059249,4.0,2.0,5,2,5,4.0,3.0,3.0,2,1.0,1,1,1,1.0,4.0,HOME_RENT,1,1,1,<=5 miles,0,0,4.0,1,1,1,2,3.0,3.0,4.0,5,2,5,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
942,30059253,5.0,2.0,5,5,5,3.0,3.0,3.0,2,0.0,9,4,6,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,6,4,9,2,3.0,3.0,3.0,5,5,5,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
943,30059255,10.0,4.0,4,5,4,4.0,4.0,4.0,1,1.0,8,1,2,1.0,4.0,HOME_OWN,1,>2,<0.5,<=5 miles,>0.5,<0.5,4.0,2,1,8,1,4.0,4.0,4.0,4,5,4,4.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
944,30059494,3.0,5.0,5,5,5,3.0,3.0,3.0,2,1.0,1,2,6,1.0,4.0,HOME_OWN,1,1,1,>15 miles,1,0,4.0,6,2,1,2,3.0,3.0,3.0,5,5,5,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
945,30059509,10.0,3.0,5,5,5,4.0,4.0,,1,1.0,2,1,5,1.0,5.0,HOME_OWN,1,2,0.5,>15 miles,1,0.5,5.0,5,1,2,1,,4.0,4.0,5,5,5,3.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
946,30059695,10.0,2.0,5,3,5,4.0,5.0,5.0,1,0.0,10,1,1,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,1,1,10,1,5.0,5.0,4.0,5,3,5,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
947,30059702,3.0,,-9,-9,-9,3.0,3.0,3.0,1,0.0,10,2,6,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,2,10,1,3.0,3.0,3.0,-9,-9,-9,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
948,30059762,10.0,5.0,5,5,5,5.0,5.0,5.0,2,1.0,1,4,6,1.0,4.0,HOME_OWN,1,1,1,<=5 miles,1,0,4.0,6,4,1,2,5.0,5.0,5.0,5,5,5,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
949,30059790,6.0,1.0,5,5,4,5.0,5.0,5.0,2,0.0,9,1,5,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,5,1,9,2,5.0,5.0,5.0,4,5,5,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
950,30059809,4.0,5.0,5,5,5,5.0,5.0,5.0,1,1.0,2,4,6,1.0,4.0,HOME_RENT,1,2,0.5,<=5 miles,1,0.5,4.0,6,4,2,1,5.0,5.0,5.0,5,5,5,5.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
951,30059852,8.0,3.0,5,5,5,5.0,5.0,5.0,1,1.0,2,4,6,1.0,3.0,HOME_OWN,1,2,0.5,>15 miles,1,0.5,3.0,6,4,2,1,5.0,5.0,5.0,5,5,5,3.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
952,30059856,7.0,4.0,5,5,5,5.0,5.0,5.0,1,0.0,10,1,2,0.5,4.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,4.0,2,1,10,1,5.0,5.0,5.0,5,5,5,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
953,30060119,8.0,5.0,5,5,5,4.0,4.0,4.0,2,1.0,1,1,2,1.0,5.0,HOME_RENT,1,1,1,>15 miles,1,1,5.0,2,1,1,2,4.0,4.0,4.0,5,5,5,5.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
954,30060180,5.0,,-9,-9,-9,3.0,3.0,3.0,1,0.3333333333333333,5,4,6,0.6666666666666666,3.0,HOME_OWN,<0.5,>2,<0.5,5-10 miles,<0.5,0,3.0,6,4,5,1,3.0,3.0,3.0,-9,-9,-9,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
955,30060194,4.0,3.0,5,5,5,4.0,4.0,4.0,1,0.5,10,2,6,0.5,4.0,HOME_OWN,>0.5,2,0.5,<=5 miles,0.5,0,4.0,6,2,10,1,4.0,4.0,4.0,5,5,5,3.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
956,30060257,6.0,1.0,3,1,1,1.0,3.0,1.0,2,1.0,1,1,5,1.0,4.0,HOME_RENT,1,1,0,<=5 miles,1,1,4.0,5,1,1,2,1.0,3.0,1.0,1,1,3,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
957,30060370,6.0,1.0,5,4,5,2.0,4.0,4.0,1,0.5,2,1,3,1.0,3.0,HOME_OWN,>0.5,2,0.5,<=5 miles,0.5,0.5,3.0,3,1,2,1,4.0,4.0,2.0,5,4,5,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
958,30060456,8.0,1.0,4,4,4,2.0,3.0,4.0,1,1.0,10,4,6,1.0,5.0,HOME_OWN,1,2,0,<=5 miles,1,0.5,5.0,6,4,10,1,4.0,3.0,2.0,4,4,4,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
959,30060462,4.0,3.0,5,4,5,1.0,4.0,5.0,2,1.0,1,1,1,1.0,3.0,HOME_OWN,1,1,1,5-10 miles,0,1,3.0,1,1,1,2,5.0,4.0,1.0,5,4,5,3.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
960,30060493,5.0,4.0,4,5,5,4.0,4.0,4.0,2,1.0,1,1,3,1.0,3.0,HOME_RENT,1,1,1,5-10 miles,1,0,3.0,3,1,1,2,4.0,4.0,4.0,5,5,4,4.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
961,30060511,2.0,1.0,4,5,3,2.0,4.0,1.0,2,0.0,1,1,2,1.0,5.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,5.0,2,1,1,2,1.0,4.0,2.0,3,5,4,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
962,30060663,4.0,1.0,-9,-9,-9,4.0,5.0,5.0,2,0.0,9,4,6,1.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,5.0,5.0,4.0,-9,-9,-9,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
