,HOUSEID,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,AVG_AGE_binned,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME,HEALTH,avg_trips,avg_trips_binned,one_job,flexible_work
8644,30531387,HOME_OWN,11,3,Rarely,5,5,4,2,1,5,5,3,1,8,1,0,0.5,10,1,1,5,21,Daily,1,>0.5,1,0,2,1,63.5,>60,5,0.5,>15 miles,>30,3,4,3-Apr,0,0
8645,30531473,HOME_OWN,4,5,Never,5,5,5,1,3,4,5,5,1,2,0.5,0.25,0.25,4,2,4,6,24,Daily,0.5,<0.5,>0.5,<0.5,>2,1,22.66666667,<=30,3,<0.5,>15 miles,20 - 30,2,0.666666667,<=2,<0.5,<0.5
8646,30531479,HOME_OWN,7,2,Never,5,5,5,2,3,4,5,5,1,6,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,1,58,50 - 60,4,0.5,<=5 miles,<=10,2,3,2-Mar,1,0.5
8647,30531484,HOME_OWN,,4,Never,5,4,5,2,3,5,5,5,2,0,1,0,0,9,2,4,6,23,Daily,1,0,1,0,1,1,66,>60,2,non-work,Not Sure,non-work,2,0,<=2,non-work,non-work
8648,30531490,HOME_OWN,1,,,-9,-9,-9,3,,,,,2,0,1,0,0,9,2,1,1,23,Never,0,0,1,0,1,0,84,>60,2,non-work,Not Sure,non-work,2,0,<=2,non-work,non-work
8649,30531613,HOME_RENT,7,4,Never,4,4,4,3,1,4,5,2,2,11,1,0,1,1,2,1,1,23,Daily,1,1,1,0,1,1,28,<=30,5,1,>15 miles,Oct-20,1,11,>5,1,0
8650,30531658,HOME_OWN,5,3,Rarely,4,4,5,3,4,4,4,4,1,4,0.5,0.5,0.5,4,2,4,6,23,Daily,0.5,>0.5,>0.5,>0.5,>2,1,36,30 - 40,4,0,Not Sure,non-work,2,2,<=2,<0.5,<0.5
8651,30531692,HOME_RENT,3,2,Never,5,4,5,2,3,2,3,3,1,8,1,0,0,10,2,1,1,23,Daily,0,0,1,0,>2,0,56.66666667,50 - 60,2,non-work,Not Sure,non-work,3,2.666666667,2-Mar,non-work,non-work
8652,30531963,HOME_OWN,9,3,Rarely,5,5,4,4,3,4,4,5,1,9,0.666666667,0.333333333,0.666666667,4,1,1,5,21,Daily,0.666666667,>0.5,>0.5,<0.5,>2,1,45.5,40 - 50,5,<0.5,5-10 miles,20 - 30,3,4.5,4-May,<0.5,<0.5
8653,30531966,HOME_OWN,2,5,Never,5,5,5,1,2,5,5,5,1,6,1,0,0.5,2,2,4,6,24,Rarely,1,>0.5,1,0,2,1,56.5,50 - 60,3,0,<=5 miles,<=10,4,3,2-Mar,0.5,0.5
8654,30532057,HOME_OWN,6,2,Never,5,5,5,1,2,3,5,5,1,21,1,0,0.5,10,2,4,6,24,Rarely,1,>0.5,1,0,2,1,68.5,>60,3,0.5,Not Sure,non-work,2,10.5,>5,0.5,0
8655,30532122,HOME_OWN,5,2,Never,5,5,4,2,2,3,3,4,2,4,1,0,1,1,1,1,2,21,Daily,1,1,1,0,1,1,60,50 - 60,3,1,>15 miles,>30,2,4,3-Apr,1,0
8656,30532141,HOME_RENT,3,1,Never,2,2,4,5,5,5,5,5,1,5,1,0,0,10,1,1,5,21,Never,0,0,1,0,2,0,67,>60,5,non-work,Not Sure,non-work,4,2.5,2-Mar,non-work,non-work
8657,30532317,HOME_OWN,2,2,Rarely,5,5,3,1,2,2,1,2,2,4,1,0,0,9,2,1,3,22,Never,1,0,1,0,1,1,82,>60,3,non-work,Not Sure,non-work,2,4,3-Apr,non-work,non-work
8658,30532348,HOME_OWN,9,,,-9,-9,-9,4,3,3,3,3,1,3,1,0,0,10,2,1,3,23,Rarely,0.5,0,1,0,2,1,92,>60,4,non-work,Not Sure,non-work,4,1.5,<=2,non-work,non-work
8659,30532436,HOME_RENT,3,1,Rarely,4,1,4,4,4,2,3,2,2,9,1,0,1,1,2,1,1,23,Daily,0,1,1,0,1,0,28,<=30,5,0,<=5 miles,Oct-20,2,9,>5,1,0
8660,30532479,HOME_OWN,9,5,Rarely,5,5,3,2,2,5,5,5,1,24,0.333333333,0,0.666666667,6,1,4,6,21,Daily,0.5,>0.5,<0.5,0,>2,1,24.83333333,<=30,3,<0.5,>15 miles,>30,2,4,3-Apr,>0.5,<0.5
8661,30532499,HOME_RENT,5,3,Never,5,5,5,4,2,5,5,1,1,7,0.666666667,0.333333333,0.333333333,4,2,2,6,52,Daily,0.666666667,<0.5,>0.5,<0.5,>2,1,38.5,30 - 40,5,<0.5,Not Sure,non-work,1,3.5,3-Apr,<0.5,0
8662,30532536,HOME_OWN,7,2,Rarely,5,4,5,1,3,3,3,3,1,12,1,0,0,10,2,4,6,23,Daily,1,0,1,0,2,1,62,>60,5,non-work,Not Sure,non-work,2,6,>5,non-work,non-work
8663,30532562,HOME_OWN,8,5,Never,5,5,5,2,2,3,3,3,1,12,1,0,0,10,2,4,6,24,Daily,1,0,1,0,2,1,68,>60,5,non-work,Not Sure,non-work,2,6,>5,non-work,non-work
8664,30532595,HOME_RENT,1,1,Never,3,3,4,1,1,2,3,2,2,6,1,0,0,1,2,1,3,22,Daily,0,0,1,0,1,0,49,40 - 50,3,non-work,Not Sure,non-work,4,6,>5,non-work,non-work
8665,30532596,HOME_RENT,1,2,Rarely,4,4,4,2,3,4,2,2,2,3,1,0,0,1,2,1,2,23,Daily,1,0,1,0,1,1,30,<=30,5,non-work,Not Sure,non-work,2,3,2-Mar,non-work,non-work
8666,30532692,HOME_RENT,4,5,Never,5,5,5,2,2,3,3,3,2,4,1,0,0,9,2,1,2,23,Daily,1,0,1,0,1,1,75,>60,4,non-work,Not Sure,non-work,4,4,3-Apr,non-work,non-work
8667,30532702,HOME_OWN,6,3,Never,5,5,5,2,3,3,5,5,1,25,0.4,0,0.2,6,2,1,1,23,Daily,0.4,<0.5,<0.5,0,>2,1,20,<=30,5,<0.5,10 - 15 miles,Oct-20,2,5,4-May,<0.5,0
8668,30532713,HOME_OWN,7,2,Rarely,5,5,2,2,2,2,2,2,1,0,0.5,0,0.5,6,1,1,2,21,Daily,0.5,>0.5,>0.5,0,>2,1,26.25,<=30,5,0.5,10 - 15 miles,<=10,2,0,<=2,0.5,<0.5
8669,30532825,HOME_OWN,5,5,Rarely,5,5,5,2,3,1,1,3,1,13,1,0,0.5,10,1,4,6,21,Daily,1,>0.5,1,0,2,1,45.5,40 - 50,4,0.5,<=5 miles,Oct-20,2,6.5,>5,0.5,0.5
8670,30532847,HOME_OWN,6,3,,-9,-9,-9,1,2,2,2,3,1,7,1,0,1,2,2,2,6,22,Daily,1,1,1,0,2,1,48,40 - 50,3,0.5,>15 miles,20 - 30,3,3.5,3-Apr,0.5,0
8671,30532883,HOME_RENT,5,1,Never,5,5,5,3,1,3,3,3,2,12,1,0,1,9,2,2,6,24,Never,1,1,1,0,1,1,65,>60,4,0,>15 miles,<=10,2,12,>5,1,1
8672,30532909,HOME_OWN,7,,,-9,-9,-9,4,4,4,4,4,2,6,1,0,0,9,1,4,6,21,Daily,1,0,1,0,1,1,55,50 - 60,4,non-work,Not Sure,non-work,1,6,>5,non-work,non-work
8673,30532944,HOME_RENT,3,2,Rarely,4,4,5,1,3,2,2,3,1,20,0.5,0,0,6,2,2,6,24,Daily,0.25,0,>0.5,0,>2,1,33.5,30 - 40,3,non-work,Not Sure,non-work,4,5,4-May,non-work,non-work
8674,30532959,HOME_RENT,4,1,Daily,4,4,3,5,2,2,1,2,2,4,1,0,1,1,1,1,5,21,Rarely,0,1,1,0,1,0,57,50 - 60,3,1,<=5 miles,Oct-20,2,4,3-Apr,1,0
8675,30532998,HOME_RENT,3,3,Never,5,5,5,1,3,4,4,4,2,7,1,0,0,9,2,2,6,23,Daily,1,0,1,0,1,1,67,>60,1,non-work,Not Sure,non-work,4,7,>5,non-work,non-work
8676,30533173,HOME_RENT,8,5,Rarely,5,5,5,2,3,5,5,5,1,12,0.4,0,0.6,6,1,1,2,21,Daily,0.4,>0.5,<0.5,0,>2,1,24,<=30,5,<0.5,<=5 miles,<=10,1,2.4,2-Mar,<0.5,<0.5
8677,30533180,HOME_OWN,9,1,Rarely,4,5,5,4,2,2,4,4,1,8,0.5,0.25,0.5,4,2,1,3,22,Daily,0.5,>0.5,>0.5,<0.5,>2,1,25,<=30,5,<0.5,5-10 miles,Oct-20,3,2.666666667,2-Mar,0.5,<0.5
8678,30533267,HOME_OWN,5,4,Never,5,5,5,3,4,5,5,5,2,2,1,0,0,1,1,1,5,21,Daily,1,0,1,0,1,1,69,>60,2,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
8679,30533307,HOME_OWN,3,,,-9,-9,-9,3,3,4,4,4,1,6,1,0,0,10,2,1,2,23,Daily,0.5,0,1,0,2,1,79.5,>60,4,non-work,Not Sure,non-work,2,3,2-Mar,non-work,non-work
8680,30533366,HOME_OWN,3,5,Never,5,5,5,3,3,3,3,3,1,2,1,0,1,2,2,4,6,23,Daily,1,1,1,0,2,1,37.5,30 - 40,3,1,>15 miles,20 - 30,2,1,<=2,1,0.5
8681,30533369,HOME_OWN,4,1,Never,5,5,5,1,4,4,3,3,1,8,1,0,1,2,2,4,6,23,Daily,1,1,1,0,>2,1,42.5,40 - 50,4,1,5-10 miles,Oct-20,3,2,<=2,1,<0.5
8682,30533533,HOME_RENT,5,,,-9,-9,-9,2,,,,,1,6,1,0,0.5,2,2,1,3,23,Daily,1,>0.5,1,0,2,1,39.5,30 - 40,4,0,Not Sure,Oct-20,4,3,2-Mar,0.5,0.5
8683,30533558,HOME_OWN,8,2,Never,5,5,4,2,2,4,4,4,1,4,1,0,0.5,10,2,4,6,24,Daily,1,>0.5,1,0,2,1,68.5,>60,5,0,10 - 15 miles,20 - 30,2,2,<=2,0.5,0.5
8684,30533589,HOME_OWN,11,1,Rarely,4,2,4,3,3,1,1,1,1,10,1,0,1,2,2,1,3,23,Daily,1,1,1,0,2,1,54.5,50 - 60,5,1,>15 miles,>30,1,5,4-May,1,0.5
8685,30533632,HOME_OWN,4,5,Never,5,5,5,3,4,4,4,4,1,4,1,0,0,10,1,1,5,21,Daily,1,0,1,0,2,1,66.5,>60,4,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
8686,30533864,HOME_OWN,9,4,Never,4,5,4,4,4,4,4,4,1,6,1,0,1,2,2,4,6,23,Daily,1,1,1,0,2,1,60,50 - 60,5,1,<=5 miles,<=10,3,3,2-Mar,1,0.5
8687,30533899,HOME_OWN,11,2,Never,5,5,5,2,3,4,5,4,1,16,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,1,61,>60,5,1,10 - 15 miles,20 - 30,1,8,>5,1,0
8688,30534004,HOME_RENT,6,4,Never,5,4,4,2,3,4,4,4,1,4,1,0,1,2,2,4,6,23,Daily,1,1,1,0,2,1,37.5,30 - 40,5,1,5-10 miles,Oct-20,3,2,<=2,0,0.5
8689,30534214,HOME_OWN,5,3,Never,5,5,5,2,3,3,4,4,1,10,1,0,1,7,1,1,5,21,Daily,1,1,1,0,2,1,38,30 - 40,4,0.5,<=5 miles,Oct-20,1,5,4-May,1,0.5
8690,30534225,HOME_OWN,8,2,Never,4,5,4,2,2,2,3,1,1,11,0.666666667,0.333333333,0.666666667,4,2,1,3,23,Daily,0.666666667,>0.5,>0.5,<0.5,>2,1,41,40 - 50,4,>0.5,10 - 15 miles,Oct-20,1,5.5,>5,>0.5,<0.5
8691,30534382,HOME_OWN,3,1,Rarely,3,4,4,2,3,4,2,4,2,4,1,0,0,9,2,1,1,23,Daily,1,0,1,0,1,1,61,>60,3,non-work,Not Sure,non-work,2,4,3-Apr,non-work,non-work
8692,30534545,HOME_OWN,8,5,Never,5,5,5,1,1,5,5,5,1,6,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,1,64,>60,4,0.5,>15 miles,>30,2,3,2-Mar,0.5,0.5
8693,30534592,HOME_OWN,7,2,Rarely,5,5,5,4,4,4,4,4,1,4,1,0,0,10,2,1,3,22,Daily,1,0,1,0,2,1,66,>60,5,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
8694,30534850,HOME_OWN,8,5,Never,5,5,5,5,2,5,5,5,1,0,0.5,0.5,0.5,4,2,1,3,22,Daily,0.5,>0.5,>0.5,>0.5,>2,1,37.5,30 - 40,5,<0.5,>15 miles,>30,2,0,<=2,<0.5,0
8695,30534857,HOME_OWN,,2,Never,5,3,4,5,3,3,5,3,2,1,1,0,0,9,1,1,5,21,Never,0,0,1,0,1,0,68,>60,1,non-work,Not Sure,non-work,5,1,<=2,non-work,non-work
8696,30534884,HOME_RENT,3,3,Never,-9,5,5,1,3,3,3,,2,3,1,0,0,9,2,1,1,23,Rarely,1,0,1,0,1,1,60,50 - 60,3,non-work,Not Sure,non-work,4,3,2-Mar,non-work,non-work
8697,30534926,HOME_OWN,8,5,Never,5,5,5,5,5,5,5,5,1,8,1,0,0,10,2,1,1,23,Rarely,0.666666667,0,1,0,>2,1,71.33333333,>60,5,non-work,Not Sure,non-work,3,2.666666667,2-Mar,non-work,non-work
8698,30534948,HOME_OWN,7,2,Rarely,4,5,5,2,2,2,3,5,1,16,1,0,1,2,2,2,6,22,Daily,1,1,1,0,2,1,33,30 - 40,5,1,10 - 15 miles,20 - 30,1,8,>5,1,0.5
8699,30534979,HOME_OWN,5,2,Never,5,4,5,2,3,2,5,5,1,4,1,0,0,10,2,1,2,23,Daily,1,0,1,0,2,1,86,>60,5,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
8700,30535002,HOME_RENT,1,1,Never,4,5,5,1,3,2,3,3,2,6,1,0,0,9,2,2,6,23,Rarely,1,0,1,0,1,1,60,50 - 60,3,non-work,Not Sure,non-work,3,6,>5,non-work,non-work
8701,30535033,HOME_OWN,10,2,Rarely,5,5,5,2,3,4,4,5,1,5,1,0,0.5,10,2,1,2,23,Daily,1,>0.5,1,0,2,1,59,50 - 60,5,0,5-10 miles,<=10,2,2.5,2-Mar,0.5,0.5
8702,30535052,HOME_OWN,3,5,Never,5,4,5,2,2,3,3,3,2,9,1,0,0,1,2,1,1,23,Daily,1,0,1,0,1,1,59,50 - 60,3,non-work,Not Sure,non-work,4,9,>5,non-work,non-work
8703,30535062,HOME_RENT,2,,,-9,-9,-9,3,3,3,3,3,2,0,1,0,0,1,1,1,5,21,Daily,0,0,1,0,1,0,60,50 - 60,4,non-work,Not Sure,non-work,5,0,<=2,non-work,non-work
8704,30535067,HOME_OWN,10,2,Rarely,5,5,5,4,4,4,4,3,1,18,1,0,0.666666667,2,2,1,1,23,Daily,0.666666667,>0.5,1,0,>2,1,39.33333333,30 - 40,5,>0.5,<=5 miles,Oct-20,3,6,>5,>0.5,<0.5
8705,30535159,HOME_OWN,2,1,Never,3,4,4,2,2,2,5,3,1,0,1,0,0,10,1,1,5,21,Daily,0.5,0,1,0,2,1,66.5,>60,2,non-work,Not Sure,non-work,5,0,<=2,non-work,non-work
8706,30535306,HOME_RENT,8,3,Never,4,4,4,4,2,5,5,3,1,8,0.666666667,0.333333333,0.666666667,4,1,1,5,21,Daily,0.666666667,>0.5,>0.5,<0.5,>2,1,31,30 - 40,5,<0.5,>15 miles,>30,1,4,3-Apr,>0.5,<0.5
8707,30535317,HOME_OWN,11,4,Rarely,4,5,4,3,3,2,3,4,1,10,1,0,0.75,2,2,4,6,23,Daily,0.75,>0.5,1,0,>2,1,43.75,40 - 50,5,>0.5,5-10 miles,20 - 30,3,2.5,2-Mar,>0.5,<0.5
8708,30535561,HOME_OWN,4,2,Never,5,5,5,3,3,4,5,5,1,0,0.666666667,0.333333333,0.333333333,4,2,4,6,22,Daily,0.666666667,<0.5,>0.5,<0.5,>2,1,31,30 - 40,4,<0.5,10 - 15 miles,Oct-20,1,0,<=2,<0.5,<0.5
8709,30535710,HOME_OWN,9,5,Never,5,5,5,5,5,5,5,5,1,6,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,1,55.5,50 - 60,5,1,>15 miles,>30,1,3,2-Mar,1,0.5
8710,30535728,HOME_RENT,2,1,Never,5,3,3,5,5,2,5,3,2,5,1,0,0,1,1,1,5,21,Daily,0,0,1,0,1,0,65,>60,3,non-work,Not Sure,non-work,4,5,4-May,non-work,non-work
8711,30535775,HOME_OWN,7,,,-9,-9,-9,4,3,4,4,4,1,8,1,0,0.8,8,1,1,5,21,Daily,0.8,>0.5,1,0,>2,1,49,40 - 50,4,>0.5,>15 miles,>30,2,1.6,<=2,>0.5,<0.5
8712,30535938,HOME_RENT,8,3,Never,4,4,4,4,4,4,5,4,1,5,1,0,0,10,2,1,1,23,Daily,0.5,0,1,0,2,1,78.5,>60,5,non-work,Not Sure,non-work,3,2.5,2-Mar,non-work,non-work
8713,30535968,HOME_OWN,7,1,Rarely,5,5,5,2,3,2,3,5,1,8,1,0,1,2,2,2,6,23,Daily,1,1,1,0,2,1,60.5,>60,5,0,<=5 miles,<=10,2,4,3-Apr,0.5,0
8714,30536168,HOME_OWN,11,2,Never,4,5,4,2,2,3,4,4,1,6,1,0,0,10,2,4,6,24,Daily,1,0,1,0,2,1,47,40 - 50,5,non-work,Not Sure,non-work,2,3,2-Mar,non-work,non-work
8715,30536206,HOME_OWN,10,5,Never,5,5,5,4,3,5,5,5,1,0,1,0,1,2,2,4,6,23,Daily,1,1,1,0,2,1,38,30 - 40,5,1,>15 miles,20 - 30,3,0,<=2,1,0.5
8716,30536217,HOME_OWN,5,,,-9,-9,-9,3,3,5,5,5,1,6,1,0,0.5,10,2,1,3,22,Daily,1,>0.5,1,0,2,1,70,>60,2,0,10 - 15 miles,>30,4,3,2-Mar,0.5,0
8717,30536236,HOME_RENT,4,,Never,5,5,5,2,1,3,3,3,1,7,1,0,0.666666667,2,2,4,6,23,Rarely,1,>0.5,1,0,>2,1,43.33333333,40 - 50,4,>0.5,5-10 miles,Oct-20,4,2.333333333,2-Mar,<0.5,<0.5
8718,30536350,HOME_OWN,11,4,Rarely,4,5,4,4,1,5,5,4,1,24,0.5,0,0.5,6,1,1,5,21,Daily,0.75,>0.5,>0.5,0,>2,1,33.75,30 - 40,4,0.5,>15 miles,>30,3,6,>5,0.5,0
8719,30536363,HOME_OWN,8,1,Never,5,3,5,3,4,4,3,4,1,6,1,0,0,10,1,1,5,21,Daily,0,0,1,0,2,0,81.5,>60,5,non-work,Not Sure,non-work,5,3,2-Mar,non-work,non-work
8720,30536377,HOME_OWN,10,1,,-9,-9,-9,5,4,4,4,4,1,2,1,0,0,10,1,1,5,21,Never,0.5,0,1,0,2,1,88.5,>60,5,non-work,Not Sure,non-work,3,1,<=2,non-work,non-work
8721,30536400,HOME_RENT,5,2,Rarely,5,5,5,2,2,2,4,3,1,3,1,0,1,2,2,1,1,23,Daily,1,1,1,0,2,1,35.5,30 - 40,3,0.5,<=5 miles,<=10,2,1.5,<=2,1,0.5
8722,30536521,HOME_OWN,7,4,Rarely,4,4,4,2,3,2,2,3,1,14,0.5,0,0.5,4,2,1,3,22,Daily,0.5,>0.5,>0.5,0,>2,1,21.75,<=30,5,<0.5,<=5 miles,<=10,2,3.5,3-Apr,0.5,<0.5
8723,30536583,HOME_OWN,6,1,Never,5,5,5,2,2,3,5,5,1,22,0.285714286,0.142857143,0.285714286,4,2,2,6,24,Daily,0.285714286,<0.5,<0.5,<0.5,>2,1,23,<=30,5,<0.5,>15 miles,>30,4,3.666666667,3-Apr,<0.5,<0.5
8724,30536585,HOME_RENT,8,2,Never,5,5,5,3,3,4,3,5,1,8,1,0,0.75,8,2,4,6,23,Daily,1,>0.5,1,0,>2,1,33.5,30 - 40,3,0.5,<=5 miles,Oct-20,2,2,<=2,>0.5,<0.5
8725,30536611,HOME_OWN,6,3,Never,5,4,5,1,3,4,4,4,2,3,1,0,0,9,2,4,6,24,Daily,1,0,1,0,1,1,76,>60,3,non-work,Not Sure,non-work,1,3,2-Mar,non-work,non-work
8726,30536615,HOME_OWN,6,5,Never,5,5,5,2,3,5,5,5,1,17,1,0,0,10,2,4,6,24,Daily,1,0,1,0,2,1,65.5,>60,4,non-work,Not Sure,non-work,4,8.5,>5,non-work,non-work
8727,30536620,HOME_OWN,1,,,-9,-9,-9,4,,5,5,3,1,13,1,0,0.333333333,10,1,1,5,21,Daily,1,<0.5,1,0,>2,1,55,50 - 60,5,<0.5,>15 miles,>30,3,4.333333333,4-May,<0.5,<0.5
8728,30536633,HOME_OWN,8,4,Rarely,5,5,5,2,3,4,4,3,1,5,1,0,1,2,2,1,3,22,Daily,1,1,1,0,2,1,30,<=30,4,1,10 - 15 miles,20 - 30,1,2.5,2-Mar,1,0
8729,30536672,HOME_OWN,6,3,Never,5,5,5,3,2,3,5,5,1,10,1,0,0,10,1,1,5,21,Daily,0.5,0,1,0,2,1,77,>60,4,non-work,Not Sure,non-work,4,5,4-May,non-work,non-work
8730,30536845,,6,1,,4,4,1,4,3,3,4,1,1,7,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,1,60.5,>60,2,1,5-10 miles,>30,2,3.5,3-Apr,1,0.5
8731,30536891,HOME_OWN,7,2,Never,5,5,5,2,1,3,5,5,1,6,0.5,0.5,0.5,4,2,1,1,23,Daily,0.5,>0.5,>0.5,>0.5,>2,1,32.5,30 - 40,5,0.5,>15 miles,20 - 30,3,3,2-Mar,0.5,<0.5
8732,30536971,HOME_OWN,7,5,Never,4,5,4,5,5,5,5,5,2,3,1,0,0,9,2,1,3,22,Daily,1,0,1,0,1,1,61,>60,4,non-work,Not Sure,non-work,3,3,2-Mar,non-work,non-work
8733,30537006,HOME_OWN,8,4,Never,4,4,5,1,2,4,4,4,1,8,1,0,0,10,2,1,1,23,Daily,1,0,1,0,2,1,65.5,>60,3,non-work,Not Sure,non-work,3,4,3-Apr,non-work,non-work
8734,30537037,HOME_OWN,5,1,Rarely,5,4,5,4,4,4,4,4,1,2,1,0,1,10,2,1,2,23,Daily,1,1,1,0,2,1,58,50 - 60,3,0,Not Sure,non-work,1,1,<=2,1,0
8735,30537052,HOME_OWN,10,3,,-9,-9,-9,3,2,4,4,2,1,14,1,0,0.666666667,10,2,1,1,23,Daily,1,>0.5,1,0,>2,1,50,40 - 50,5,>0.5,5-10 miles,>30,2,4.666666667,4-May,>0.5,<0.5
8736,30537068,HOME_OWN,7,5,Never,5,5,5,1,1,5,5,5,1,10,0.5,0.25,0.5,4,2,4,6,22,Rarely,0.5,>0.5,>0.5,<0.5,>2,1,28,<=30,3,0.5,>15 miles,20 - 30,2,3.333333333,3-Apr,0.5,<0.5
8737,30537161,HOME_OWN,6,1,Rarely,5,5,5,2,3,2,4,5,1,11,1,0,0,10,2,1,2,23,Daily,1,0,1,0,2,1,67,>60,5,non-work,Not Sure,non-work,2,5.5,>5,non-work,non-work
8738,30537167,HOME_RENT,7,1,Rarely,5,2,5,3,3,2,2,2,1,12,0.5,0,0.25,4,2,1,1,23,Daily,0.5,<0.5,>0.5,0,>2,1,22,<=30,5,<0.5,Not Sure,non-work,1,3,2-Mar,<0.5,0
8739,30537172,HOME_RENT,3,2,Rarely,5,5,5,1,1,1,1,1,1,8,0.4,0.2,0,4,2,2,6,23,Daily,0.4,0,<0.5,<0.5,>2,1,20.75,<=30,3,non-work,Not Sure,non-work,4,2,<=2,non-work,non-work
8740,30537261,HOME_OWN,11,2,Rarely,4,5,4,3,3,3,3,3,1,10,0.666666667,0.333333333,0.666666667,4,2,1,3,23,Daily,0.666666667,>0.5,>0.5,<0.5,>2,1,35,30 - 40,5,>0.5,<=5 miles,<=10,2,5,4-May,>0.5,0
8741,30537315,HOME_OWN,5,,,-9,-9,-9,1,3,1,5,5,1,16,1,0,0.333333333,10,2,1,3,22,Rarely,1,<0.5,1,0,>2,1,64.66666667,>60,2,0,<=5 miles,<=10,3,5.333333333,>5,<0.5,0
8742,30537345,HOME_OWN,9,4,Never,4,4,4,1,1,3,3,3,2,7,1,0,1,1,2,1,2,23,Daily,1,1,1,0,1,1,60,50 - 60,3,non-work,Not Sure,non-work,2,7,>5,non-work,non-work
8743,30537399,HOME_OWN,4,3,Rarely,4,4,4,1,1,1,1,1,1,6,1,0,0,10,1,1,5,21,Daily,0.5,0,1,0,2,1,63,>60,1,non-work,Not Sure,non-work,2,3,2-Mar,non-work,non-work
8744,30537480,HOME_OWN,6,5,Never,5,5,5,5,5,5,5,5,2,12,1,0,0,9,2,4,6,22,Daily,1,0,1,0,1,1,67,>60,4,non-work,Not Sure,non-work,1,12,>5,non-work,non-work
8745,30537491,HOME_OWN,6,4,Rarely,5,5,5,2,2,3,3,3,2,3,1,0,1,1,2,2,6,24,Daily,1,1,1,0,1,1,51,50 - 60,3,1,5-10 miles,<=10,2,3,2-Mar,1,1
8746,30537525,HOME_OWN,4,1,Rarely,-9,-9,-9,3,3,4,4,3,2,4,1,0,0,9,2,2,6,24,Rarely,1,0,1,0,1,1,67,>60,4,non-work,Not Sure,non-work,2,4,3-Apr,non-work,non-work
8747,30537632,HOME_RENT,3,2,Never,4,4,4,5,2,3,3,3,2,7,1,0,0,1,2,1,1,23,Daily,1,0,1,0,1,1,29,<=30,4,non-work,Not Sure,non-work,2,7,>5,non-work,non-work
8748,30537666,HOME_OWN,6,4,Never,5,5,5,5,4,2,5,5,1,8,1,0,0.5,2,2,1,3,22,Daily,1,>0.5,1,0,2,1,38,30 - 40,4,0.5,5-10 miles,Oct-20,1,4,3-Apr,0.5,0.5
8749,30537684,HOME_OWN,5,1,Never,5,4,4,1,2,2,4,3,1,6,1,0,0,10,1,1,5,21,Never,0.5,0,1,0,2,1,77,>60,2,non-work,Not Sure,non-work,3,3,2-Mar,non-work,non-work
8750,30537749,HOME_OWN,9,5,Never,4,5,4,2,4,5,5,5,1,26,0.333333333,0.166666667,0.333333333,4,1,1,2,21,Daily,0.333333333,<0.5,<0.5,<0.5,>2,1,23.4,<=30,5,<0.5,>15 miles,20 - 30,2,5.2,>5,<0.5,<0.5
8751,30537753,HOME_OWN,11,1,Never,3,4,4,4,2,3,3,3,1,5,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,1,49,40 - 50,4,1,>15 miles,>30,3,2.5,2-Mar,1,0
8752,30537803,HOME_OWN,10,2,Never,5,5,5,1,3,3,3,4,1,8,1,0,1,2,2,1,1,23,Daily,1,1,1,0,2,1,57,50 - 60,5,1,10 - 15 miles,20 - 30,2,4,3-Apr,1,0.5
8753,30537916,HOME_RENT,3,2,Never,2,2,2,1,2,2,5,1,1,9,0.5,0.5,0.25,4,1,1,5,21,Daily,0.25,<0.5,>0.5,>0.5,>2,1,30,<=30,4,0,10 - 15 miles,Oct-20,2,4.5,4-May,<0.5,0
8754,30537970,HOME_OWN,5,,,-9,5,5,1,,,,,1,8,1,0,0.75,2,2,4,6,22,Daily,1,>0.5,1,0,>2,1,39.75,30 - 40,4,0.5,10 - 15 miles,20 - 30,3,2,<=2,>0.5,<0.5
8755,30538032,HOME_OWN,8,1,Rarely,4,5,4,4,3,3,3,4,1,12,1,0,1,2,2,1,3,23,Daily,1,1,1,0,2,1,31.5,30 - 40,5,1,5-10 miles,Oct-20,2,6,>5,1,0.5
8756,30538041,HOME_OWN,,2,Rarely,5,5,5,1,2,4,4,4,1,9,1,0,1,2,2,4,6,23,Daily,1,1,1,0,>2,1,38.25,30 - 40,5,1,>15 miles,>30,2,2.25,2-Mar,>0.5,<0.5
